elevation,aspect,slope,hdist2water,vdist2water,hdist2road,shade_9am,shade_noon,shade_3pm,hdist2fire,w1,w2,w3,s1,s2,cov_type
2071,116,26,30,-4,912,253,206,63,175,0,0,0,1,0,4
2164,337,10,0,0,1008,197,225,167,711,0,0,0,0,0,4
2335,150,25,285,41,999,242,230,100,570,0,0,0,1,0,4
2117,327,14,0,0,1239,184,223,178,1087,0,0,0,0,0,4
2337,13,12,0,0,959,208,216,143,1440,0,0,0,0,1,4
2359,57,8,30,3,551,226,223,132,828,0,0,0,1,0,4
2165,309,19,0,0,1138,164,224,198,787,0,0,0,0,0,4
2308,130,27,218,111,750,251,214,72,1556,0,0,0,0,1,4
2223,302,4,0,0,1213,207,238,169,360,0,0,0,0,0,4
2163,125,30,67,37,1235,253,203,54,595,0,0,0,0,1,4
2124,317,13,0,0,1082,186,229,182,1370,0,0,0,0,0,4
2474,77,16,0,0,400,239,208,95,1482,0,0,0,0,1,4
2182,61,31,0,0,840,228,161,44,875,0,0,0,0,1,4
2380,123,20,376,183,774,249,220,89,1581,0,0,0,1,0,4
2225,76,15,67,18,666,238,210,99,1637,0,0,0,0,1,4
2268,165,16,234,88,1134,232,243,137,1182,0,0,0,0,1,4
2247,140,23,150,84,1401,247,226,94,895,0,0,0,0,1,4
2271,122,28,366,145,1167,254,205,58,636,0,0,0,0,1,4
2338,127,24,306,141,700,251,216,79,1626,0,0,0,0,1,4
2336,80,22,300,139,649,243,194,69,1663,0,0,0,0,1,4
2255,305,10,0,0,1648,194,235,181,960,0,0,0,0,0,4
2310,145,15,433,16,1315,240,236,122,904,0,0,0,1,0,4
2349,62,8,0,0,484,227,223,130,850,0,0,0,1,0,4
2217,30,8,0,0,1142,218,223,141,323,0,0,0,0,0,4
2318,120,36,376,231,700,253,184,24,295,0,0,0,0,1,4
2386,85,18,309,161,484,243,206,86,1832,0,0,0,1,0,4
2142,157,17,0,0,1249,236,240,128,1263,0,0,0,1,0,4
2067,96,35,42,16,371,250,168,0,295,0,0,0,0,1,4
2319,119,26,277,125,932,253,207,64,1398,0,0,0,0,1,4
2039,130,17,0,0,514,246,228,105,633,0,0,0,0,1,4
2214,120,37,175,103,957,253,183,22,350,0,0,0,0,1,4
2066,325,23,0,0,976,158,209,188,242,0,0,0,0,1,4
2203,169,23,175,78,1165,230,242,130,558,0,0,0,0,1,4
2264,59,27,30,13,969,228,174,62,1150,0,0,0,0,1,4
2079,262,2,0,0,1231,215,239,162,513,0,0,0,0,0,4
2258,210,7,0,0,1673,215,246,167,937,0,0,0,0,0,4
2225,108,8,0,0,510,233,232,130,1809,0,0,0,0,1,4
2316,126,27,228,119,774,253,211,67,1537,0,0,0,0,1,4
2301,116,31,120,60,300,254,194,42,1793,0,0,0,0,1,4
2207,332,13,0,0,757,190,224,173,1556,0,0,0,0,1,4
2118,113,22,30,7,1008,251,211,77,350,0,0,0,0,1,4
2358,102,32,277,133,516,253,180,29,1786,0,0,0,0,1,4
2158,111,29,60,33,1195,254,194,46,553,0,0,0,0,1,4
2058,9,5,0,0,646,215,230,153,811,0,0,0,0,1,4
2318,131,21,297,130,1290,248,224,94,1050,0,0,0,1,0,4
2291,177,17,379,-2,1040,226,247,147,547,0,0,0,0,1,4
2072,327,13,0,0,738,189,225,176,914,0,0,0,0,0,4
2290,127,7,0,0,255,232,236,136,510,0,0,0,0,1,4
2135,182,8,0,0,1308,223,246,156,1325,0,0,0,0,0,4
2207,337,23,30,2,1405,164,202,174,994,0,0,0,0,1,4
2019,110,22,0,0,330,251,211,77,390,0,0,0,1,0,4
2128,190,13,60,-3,1333,219,250,161,1302,0,0,0,0,0,4
2284,113,29,255,100,1074,254,198,50,1249,0,0,0,0,1,4
2366,259,17,258,76,830,176,247,209,466,0,0,0,1,0,4
2110,129,24,30,10,902,251,218,81,242,0,0,0,0,1,4
2349,227,15,268,55,1148,196,253,191,781,0,0,0,1,0,4
2278,109,26,170,84,895,253,202,60,1406,0,0,0,0,1,4
2102,31,14,30,-2,1383,216,209,127,849,0,0,0,0,0,4
2208,118,9,0,0,1261,236,232,127,616,0,0,0,0,0,4
2311,53,10,0,0,258,226,219,127,1209,0,0,0,0,0,4
2239,120,27,212,99,1332,254,205,60,726,0,0,0,0,1,4
2133,339,7,0,0,1328,204,230,164,674,0,0,0,0,1,4
2138,45,5,0,0,1282,221,229,144,1239,0,0,0,0,0,4
2020,358,25,0,0,531,174,186,143,511,0,0,0,0,1,4
2055,45,11,0,0,391,223,217,127,660,0,0,0,0,1,4
2273,132,21,192,90,1341,248,224,94,966,0,0,0,0,1,4
2214,84,23,0,0,930,245,195,67,964,0,0,0,1,0,4
2164,105,32,95,53,979,254,182,29,339,0,0,0,0,1,4
2205,123,21,0,0,764,250,219,87,362,0,0,0,0,1,4
2331,70,11,0,0,395,232,218,117,600,0,0,0,1,0,4
2274,152,10,90,12,258,233,240,137,324,0,0,0,0,1,4
2326,120,17,319,143,1315,247,224,100,1034,0,0,0,1,0,4
2228,83,20,0,0,1541,243,201,78,306,0,0,0,0,1,4
2378,66,13,0,0,649,232,213,110,858,0,0,0,1,0,4
2260,352,27,30,1,1683,164,184,151,872,0,0,0,0,1,4
2140,22,11,42,0,1315,213,217,139,1299,0,0,0,0,0,4
2247,11,2,0,0,1189,217,234,155,713,0,0,0,1,0,4
2157,347,12,0,0,1103,197,221,161,830,0,0,0,0,0,4
2124,130,31,42,20,914,252,206,57,258,0,0,0,0,1,4
2110,60,9,0,0,1261,228,221,126,1025,0,0,0,0,0,4
2073,312,18,0,0,573,168,224,195,162,0,0,0,0,1,4
2212,245,10,0,0,1140,200,248,186,492,0,0,0,1,0,4
2174,127,15,30,-5,1600,243,229,111,134,0,0,0,0,1,4
2216,145,6,0,0,1110,228,239,144,404,0,0,0,0,0,4
2301,116,32,134,60,424,254,192,38,1867,0,0,0,0,1,4
2122,129,19,30,7,1155,247,226,99,1406,0,0,0,0,0,4
1996,96,13,0,0,210,240,221,109,256,0,0,0,1,0,4
2191,64,33,0,0,433,229,155,32,912,0,0,0,1,0,4
2292,17,16,0,0,1224,206,206,134,1215,0,0,0,0,1,4
2132,353,15,0,0,1282,193,213,157,1362,0,0,0,0,0,4
2225,172,28,30,8,1090,224,239,127,242,0,0,0,1,0,4
2073,67,17,0,0,451,234,204,96,722,0,0,0,0,1,4
2016,328,6,0,0,424,205,233,167,466,0,0,0,0,1,4
2282,50,8,0,0,242,224,222,132,451,0,0,0,0,1,4
2259,131,35,283,159,750,251,198,43,242,0,0,0,0,1,4
2193,339,11,0,0,895,196,224,167,1403,0,0,0,0,1,4
2151,67,12,0,0,1273,232,216,115,582,0,0,0,0,0,4
2266,358,12,0,0,902,202,218,154,433,0,0,0,1,0,4
2294,153,32,258,174,1026,239,222,87,457,0,0,0,0,1,4
2238,118,24,108,55,1337,253,210,70,957,0,0,0,0,1,4
2266,130,36,313,179,684,250,194,38,228,0,0,0,0,1,4
2268,325,17,0,0,361,177,220,182,685,0,0,0,0,0,4
2044,92,15,30,8,480,242,215,98,658,0,0,0,1,0,4
2188,128,31,182,110,671,252,203,52,95,0,0,0,0,1,4
2212,58,27,240,161,492,228,174,63,256,0,0,0,0,1,4
2368,58,13,0,0,607,229,211,113,853,0,0,0,1,0,4
2314,25,11,30,0,497,215,216,137,633,0,0,0,0,0,4
2068,170,25,30,13,853,228,241,129,309,0,0,0,1,0,4
2139,132,29,90,39,808,251,211,65,150,0,0,0,0,1,4
2060,318,11,30,6,481,190,230,179,234,0,0,0,0,1,4
2075,207,8,0,0,1266,215,247,168,560,0,0,0,0,0,4
2332,95,13,0,0,216,240,221,110,782,0,0,0,0,1,4
2212,79,4,30,5,716,224,233,144,1598,0,0,0,0,1,4
2130,111,35,127,62,513,254,180,22,153,0,0,0,0,1,4
2209,32,6,0,0,1230,219,226,144,552,0,0,0,0,0,4
2141,328,9,30,6,1341,199,230,171,1410,0,0,0,0,0,4
2276,326,18,0,0,1138,174,218,183,331,0,0,0,1,0,4
2294,117,31,150,69,467,254,195,43,1824,0,0,0,0,1,4
2234,121,39,201,121,973,251,178,15,376,0,0,0,0,1,4
2337,52,3,0,0,1437,221,233,149,430,0,0,0,1,0,4
2211,131,29,42,17,891,252,210,64,1400,0,0,0,0,1,4
2309,100,5,0,0,924,229,233,138,977,0,0,0,0,1,4
2318,20,19,0,0,895,204,197,125,1006,0,0,0,0,1,4
2316,119,32,150,75,277,254,195,42,1784,0,0,0,0,1,4
2117,96,38,108,66,362,249,157,0,306,0,0,0,0,1,4
2247,68,4,0,0,509,224,231,142,582,0,0,0,0,1,4
2306,8,5,0,0,1233,214,230,153,1356,0,0,0,0,1,4
2302,348,6,0,0,127,209,231,160,192,0,0,0,0,1,4
2139,351,6,0,0,816,210,230,159,1538,0,0,0,0,0,4
2089,140,12,0,0,408,238,236,126,514,0,0,0,0,1,4
2237,113,17,30,6,854,247,221,96,1121,0,0,0,0,1,4
2177,106,34,182,126,510,253,177,20,182,0,0,0,0,1,4
2132,38,21,0,0,1114,215,190,102,1473,0,0,0,0,0,4
2245,85,10,0,0,391,235,223,119,799,0,0,0,1,0,4
2246,328,3,0,0,376,212,236,162,782,0,0,0,0,0,4
2397,158,19,324,107,806,237,239,125,400,0,0,0,1,0,4
2145,103,13,0,0,1266,242,222,108,1209,0,0,0,1,0,4
2252,113,31,268,174,624,254,192,41,192,0,0,0,0,1,4
2279,130,39,242,166,1008,249,188,28,430,0,0,0,0,1,4
2312,344,8,0,0,1172,203,227,163,190,0,0,0,0,0,4
2200,37,9,0,0,1672,220,220,135,182,0,0,0,0,1,4
2248,140,30,108,65,1209,248,215,71,1084,0,0,0,0,1,4
2332,30,4,484,251,1406,218,231,149,997,0,0,0,1,0,4
2225,100,18,60,18,649,247,212,87,1660,0,0,0,0,1,4
2289,41,5,0,0,150,220,229,145,384,0,0,0,0,1,4
2359,111,4,446,172,1040,227,235,143,1355,0,0,0,1,0,4
2081,69,11,0,0,218,232,218,116,819,0,0,0,1,0,4
2162,289,9,0,0,1158,196,239,183,769,0,0,0,0,0,4
2271,133,36,300,171,768,249,197,41,272,0,0,0,0,1,4
2306,111,26,212,109,858,253,203,61,1452,0,0,0,0,1,4
2340,147,20,268,46,957,242,234,111,541,0,0,0,1,0,4
2280,196,19,192,99,1172,213,252,167,1134,0,0,0,0,1,4
2346,224,28,342,52,912,171,252,205,450,0,0,0,1,0,4
2285,220,30,297,165,1064,169,251,202,513,0,0,0,0,1,4
2018,27,9,0,0,467,217,221,140,488,0,0,0,0,1,4
2375,109,21,366,178,816,250,212,80,1539,0,0,0,1,0,4
2292,104,12,268,134,1425,240,225,114,849,0,0,0,0,1,4
2176,129,29,175,98,698,252,208,61,90,0,0,0,0,1,4
2086,133,19,0,0,218,246,228,102,641,0,0,0,0,0,4
2351,108,24,319,154,853,252,206,68,1489,0,0,0,0,1,4
2111,211,14,0,0,616,208,252,178,499,0,0,0,0,1,4
2328,129,26,256,131,757,251,214,73,1560,0,0,0,0,1,4
2390,65,4,0,0,847,223,231,143,1024,0,0,0,1,0,4
2174,92,14,0,0,1442,241,218,105,551,0,0,0,0,0,4
2298,183,12,30,0,1260,223,248,156,920,0,0,0,0,0,4
2109,117,20,0,0,1050,250,216,84,636,0,0,0,0,1,4
2136,108,35,124,85,485,254,177,20,182,0,0,0,0,1,4
2333,109,22,382,149,1092,251,209,75,1276,0,0,0,1,0,4
2152,45,14,0,0,1167,223,210,118,924,0,0,0,0,0,4
2216,57,23,0,0,1395,229,184,77,967,0,0,0,0,0,4
2128,342,9,0,0,1332,202,227,164,1353,0,0,0,0,0,4
2115,104,36,95,64,474,252,170,13,190,0,0,0,0,1,4
2274,35,13,0,0,960,218,211,127,402,0,0,0,1,0,4
2250,217,14,0,0,553,204,253,182,633,0,0,0,0,1,4
2280,4,7,0,0,1048,211,227,153,371,0,0,0,0,0,4
2086,56,22,0,0,570,228,186,80,626,0,0,0,1,0,4
2136,236,17,60,0,1262,187,253,199,1347,0,0,0,1,0,4
2281,210,21,234,100,1176,199,254,183,1140,0,0,0,0,1,4
2310,117,32,162,82,446,254,192,39,1846,0,0,0,0,1,4
2288,118,17,42,15,360,246,223,100,1584,0,0,0,0,1,4
2290,111,29,175,65,531,254,196,48,1761,0,0,0,0,1,4
2227,26,20,30,11,1140,206,192,115,446,0,0,0,0,0,4
2206,97,13,228,80,1200,241,221,108,607,0,0,0,0,1,4
2158,117,27,67,28,1302,254,205,60,661,0,0,0,0,1,4
2303,77,13,0,0,162,236,216,108,1103,0,0,0,0,0,4
2045,45,2,30,1,876,220,234,151,571,0,0,0,0,0,4
2140,105,36,134,72,552,253,173,0,120,0,0,0,0,1,4
2460,63,12,0,0,384,230,216,117,1271,0,0,0,1,0,4
2338,133,9,30,0,1463,235,236,131,402,0,0,0,1,0,4
2226,126,25,95,43,1358,252,214,74,934,0,0,0,0,1,4
2294,56,22,0,0,150,228,187,81,1048,0,0,0,0,1,4
2153,123,32,85,42,939,254,198,45,297,0,0,0,0,1,4
2134,117,32,42,21,1020,254,192,39,366,0,0,0,0,1,4
2003,355,6,0,0,127,211,230,157,283,0,0,0,0,0,4
2195,50,26,30,-2,870,221,176,74,904,0,0,0,0,1,4
2389,137,23,256,148,283,248,224,92,1844,0,0,0,0,1,4
2199,135,31,212,121,685,250,210,64,124,0,0,0,0,1,4
2135,347,17,0,0,1326,186,211,162,1381,0,0,0,0,0,4
2305,119,18,458,11,1332,248,222,96,908,0,0,0,1,0,4
2172,57,22,0,0,726,229,187,80,997,0,0,0,0,1,4
2260,118,21,124,39,553,250,217,84,1740,0,0,0,0,1,4
2311,260,21,418,17,1260,164,246,218,819,0,0,0,1,0,4
2311,34,11,0,0,1205,219,216,132,1369,0,0,0,0,1,4
2202,129,30,201,102,767,252,207,59,182,0,0,0,0,1,4
2013,117,18,0,0,300,247,221,95,351,0,0,0,1,0,4
2298,129,21,255,115,1326,249,222,90,999,0,0,0,0,1,4
2358,73,12,218,64,984,234,217,113,603,0,0,0,1,0,4
2393,49,19,0,0,693,224,195,97,1170,0,0,0,0,1,4
2130,45,5,0,0,1209,221,229,143,1406,0,0,0,0,0,4
2197,13,9,0,0,1423,211,221,146,552,0,0,0,0,0,4
2095,207,12,0,0,1414,212,251,173,815,0,0,0,1,0,4
2238,133,20,60,13,541,247,226,98,1764,0,0,0,0,1,4
2058,257,11,0,0,914,195,247,190,212,0,0,0,0,0,4
2228,43,9,0,0,1356,222,220,132,577,0,0,0,0,0,4
2084,261,21,30,14,1003,164,246,217,268,0,0,0,0,0,4
2011,58,9,0,0,382,227,222,129,446,0,0,0,0,0,4
2253,117,41,234,149,882,251,168,0,313,0,0,0,0,1,4
2313,237,23,376,19,976,172,252,211,484,0,0,0,0,1,4
2072,56,17,42,-1,1074,229,202,100,351,0,0,0,0,0,4
2381,250,24,300,91,828,161,248,220,430,0,0,0,1,0,4
2281,83,8,0,0,228,231,227,128,421,0,0,0,0,1,4
2314,214,7,0,0,525,214,247,169,604,0,0,0,0,0,4
2214,109,15,30,7,674,245,222,102,1640,0,0,0,0,1,4
2261,205,22,192,81,1129,201,254,178,1176,0,0,0,0,1,4
2418,74,14,0,0,741,236,212,104,1132,0,0,0,0,1,4
2272,80,23,0,0,1549,243,192,0,722,0,0,0,0,0,4
2335,41,5,0,0,402,221,228,143,1423,0,0,0,0,0,4
2208,151,26,67,27,1082,242,229,99,1209,0,0,0,0,1,4
2078,49,29,95,49,256,218,166,64,408,0,0,0,0,1,4
2303,353,6,0,0,957,210,230,158,900,0,0,0,0,0,4
2242,135,23,0,0,1572,249,223,89,713,0,0,0,1,0,4
2289,157,16,297,109,1165,236,241,130,1173,0,0,0,0,1,4
2347,112,37,192,106,404,253,174,13,1889,0,0,0,0,1,4
2138,136,33,67,38,886,249,206,57,234,0,0,0,0,1,4
2266,50,7,0,0,1233,224,224,135,644,0,0,0,0,1,4
2309,135,44,342,209,765,242,179,15,306,0,0,0,0,1,4
2317,124,5,0,0,595,229,236,140,560,0,0,0,0,0,4
2218,138,28,95,55,1421,249,216,75,870,0,0,0,0,1,4
2325,137,46,361,225,785,238,175,12,335,0,0,0,0,1,4
2110,106,33,67,38,626,254,180,26,42,0,0,0,0,1,4
2270,158,27,402,130,1315,237,232,106,780,0,0,0,0,1,4
2328,67,12,339,145,1340,232,215,113,1020,0,0,0,1,0,4
2040,106,28,30,11,272,254,193,48,402,0,0,0,0,1,4
2095,148,29,0,0,228,243,222,86,636,0,0,0,0,1,4
2229,130,15,30,8,592,243,230,112,1725,0,0,0,0,1,4
2274,106,23,192,87,1003,252,205,69,1302,0,0,0,0,1,4
2119,122,17,0,0,1187,247,224,100,1323,0,0,0,0,0,4
2340,272,27,371,46,1195,140,236,230,755,0,0,0,1,0,4
2264,80,20,60,23,323,242,200,78,1756,0,0,0,0,1,4
2246,204,5,0,0,531,217,244,163,607,0,0,0,0,1,4
2194,123,34,30,11,1337,253,192,36,955,0,0,0,0,1,4
2189,135,33,42,26,1379,250,205,55,912,0,0,0,0,1,4
2358,234,15,234,68,853,194,252,194,495,0,0,0,1,0,4
2277,143,22,382,152,1103,245,229,101,589,0,0,0,0,1,4
2306,109,31,192,81,509,254,187,35,1782,0,0,0,0,1,4
2191,127,33,150,87,900,253,198,44,283,0,0,0,0,1,4
2200,131,19,30,7,955,247,226,100,1337,0,0,0,0,1,4
2006,73,11,0,0,170,233,218,115,319,0,0,0,0,0,4
2392,35,13,0,0,497,218,211,126,1350,0,0,0,1,0,4
2200,152,8,0,0,1475,230,240,142,811,0,0,0,0,0,4
2308,65,8,309,145,1416,228,224,130,927,0,0,0,1,0,4
2218,99,23,90,21,743,250,202,68,1549,0,0,0,0,1,4
2216,98,34,242,144,541,251,172,20,201,0,0,0,0,1,4
2206,166,10,30,-25,1476,229,244,145,960,0,0,0,0,1,4
2218,46,15,0,0,1544,224,207,114,301,0,0,0,0,0,4
2027,14,20,30,9,488,197,194,128,518,0,0,0,0,1,4
2219,56,3,30,-2,1296,222,232,146,454,0,0,0,0,0,4
2279,10,4,0,0,255,215,231,153,424,0,0,0,0,1,4
2169,53,2,30,-13,1233,221,234,150,1064,0,0,0,0,1,4
2146,126,25,124,59,741,252,214,74,85,0,0,0,0,1,4
2391,62,16,0,0,708,232,205,101,886,0,0,0,1,0,4
2130,358,14,30,-3,1315,198,214,153,420,0,0,0,0,0,4
2137,34,23,30,4,1183,210,184,99,1436,0,0,0,0,1,4
2395,124,21,258,154,350,250,219,87,1895,0,0,0,1,0,4
2266,142,25,190,103,1403,247,225,92,900,0,0,0,0,1,4
2345,157,24,240,104,192,239,235,111,1732,0,0,0,0,1,4
2129,47,8,0,0,1340,223,223,135,390,0,0,0,0,0,4
2350,251,20,285,56,1140,172,249,213,750,0,0,0,1,0,4
2165,53,5,0,0,1358,223,229,142,579,0,0,0,0,0,4
2325,302,8,95,23,1184,199,237,177,162,0,0,0,1,0,4
2309,111,32,256,88,595,254,186,32,1699,0,0,0,0,1,4
2217,84,30,240,166,516,246,173,34,228,0,0,0,0,1,4
2097,47,10,0,0,983,224,219,129,702,0,0,0,0,1,4
2277,61,13,30,1,1443,230,212,112,558,0,0,0,0,0,4
2318,193,23,319,135,1231,211,251,164,1116,0,0,0,1,0,4
2310,202,17,402,16,1266,210,253,172,845,0,0,0,1,0,4
2322,194,14,382,141,1218,217,251,164,1154,0,0,0,1,0,4
2337,109,33,258,112,534,254,183,28,1764,0,0,0,0,1,4
2306,101,24,339,125,1129,251,200,64,1224,0,0,0,1,0,4
2230,160,32,192,110,1099,234,227,99,499,0,0,0,0,1,4
2200,81,10,0,0,1433,234,222,118,531,0,0,0,1,0,4
2254,177,35,234,134,1092,213,235,125,510,0,0,0,0,1,4
2299,63,19,0,0,153,233,199,91,1075,0,0,0,0,0,4
2148,121,18,30,6,1240,248,223,96,1206,0,0,0,1,0,4
2396,41,9,433,199,808,221,220,133,1544,0,0,0,1,0,4
2339,61,11,0,0,430,229,218,121,571,0,0,0,1,0,4
2128,117,28,42,17,953,254,200,53,300,0,0,0,0,1,4
2198,95,29,210,147,499,251,182,38,218,0,0,0,0,1,4
2276,36,6,0,0,255,220,226,143,400,0,0,0,0,1,4
2184,338,13,67,4,1153,192,222,168,1153,0,0,0,0,1,4
2288,174,7,0,0,228,225,244,153,458,0,0,0,0,1,4
2361,29,19,0,0,765,210,195,115,1116,0,0,0,0,1,4
2363,247,12,216,73,834,195,249,191,503,0,0,0,1,0,4
2257,102,16,0,0,1050,245,217,96,973,0,0,0,1,0,4
2236,168,19,150,55,1084,231,244,135,1214,0,0,0,0,1,4
2331,135,1,424,37,1333,221,238,153,960,0,0,0,1,0,4
2229,138,27,108,66,1400,249,219,80,892,0,0,0,0,1,4
2253,111,25,30,12,376,253,204,63,1822,0,0,0,0,1,4
2199,188,24,0,0,932,215,249,155,408,0,0,0,0,1,4
2276,120,23,255,95,1116,252,213,75,1207,0,0,0,0,1,4
2236,70,10,0,0,1533,231,221,123,895,0,0,0,0,0,4
2133,321,28,30,15,1165,136,200,197,1207,0,0,0,0,0,4
2116,8,2,30,0,1266,217,235,155,1048,0,0,0,1,0,4
2300,116,24,234,106,924,253,209,70,1392,0,0,0,0,1,4
2222,78,22,0,0,808,242,193,70,1077,0,0,0,0,1,4
2127,87,10,0,0,1298,235,224,119,421,0,0,0,0,1,4
2250,346,9,0,0,1159,203,227,162,742,0,0,0,0,1,4
2114,336,19,0,0,1218,175,211,173,1140,0,0,0,0,0,4
2200,261,3,0,0,1507,212,241,166,853,0,0,0,0,0,4
2233,47,15,0,0,1511,224,205,111,335,0,0,0,0,1,4
2193,342,14,0,0,1698,191,218,166,162,0,0,0,0,1,4
2189,114,27,0,0,1464,254,200,55,525,0,0,0,1,0,4
2028,22,12,30,5,484,212,214,137,577,0,0,0,0,1,4
2064,335,13,30,-11,955,189,221,171,212,0,0,0,0,0,4
2069,189,3,0,0,1008,219,241,158,285,0,0,0,0,0,4
2125,109,17,0,0,1167,247,219,96,516,0,0,0,0,1,4
2124,137,33,42,24,875,249,207,58,216,0,0,0,0,1,4
2154,152,13,0,0,1298,235,240,133,1136,0,0,0,0,0,4
2320,189,19,376,26,1249,217,251,159,842,0,0,0,1,0,4
2011,8,15,30,2,240,202,209,143,295,0,0,0,0,0,4
2130,31,15,0,0,1168,215,206,124,1442,0,0,0,0,0,4
2222,87,20,0,0,1170,245,202,78,488,0,0,0,0,0,4
2439,17,12,0,0,365,210,214,140,1283,0,0,0,1,0,4
2087,79,10,0,0,800,233,223,121,153,0,0,0,0,1,4
2294,119,32,108,53,404,254,195,42,1888,0,0,0,0,1,4
2128,27,9,0,0,1154,217,221,140,1448,0,0,0,0,0,4
2013,58,23,0,0,319,230,186,78,402,0,0,0,0,0,4
2366,135,22,351,169,726,248,225,94,1615,0,0,0,0,1,4
2129,309,3,30,-2,1291,211,237,165,1337,0,0,0,0,0,4
2310,140,14,30,5,85,240,235,121,108,0,0,0,0,1,4
2008,21,3,0,0,270,217,232,152,323,0,0,0,0,0,4
2374,107,31,268,149,474,254,187,36,1829,0,0,0,0,1,4
2227,346,23,0,0,1124,168,195,161,607,0,0,0,0,1,4
2315,102,23,499,21,1374,251,202,66,942,0,0,0,1,0,4
2110,128,9,0,0,684,235,235,131,552,0,0,0,0,1,4
2303,355,6,0,0,1282,211,230,157,1304,0,0,0,0,1,4
2444,78,8,0,0,379,231,226,128,1295,0,0,0,1,0,4
2199,119,33,190,121,644,254,191,35,108,0,0,0,0,1,4
2198,124,14,30,4,1452,243,229,111,531,0,0,0,1,0,4
2054,311,10,0,0,451,194,233,179,255,0,0,0,0,1,4
2271,52,20,0,0,1015,226,193,93,1189,0,0,0,0,1,4
2263,100,25,60,22,335,251,198,59,1784,0,0,0,0,1,4
2045,108,24,30,10,541,252,206,68,618,0,0,0,1,0,4
2033,20,5,0,0,484,217,229,150,607,0,0,0,0,0,4
2229,72,10,30,8,1369,231,221,122,564,0,0,0,1,0,4
2172,296,8,0,0,1282,197,238,180,914,0,0,0,0,0,4
2131,147,27,30,11,1100,244,225,91,450,0,0,0,0,1,4
2236,118,26,108,43,955,254,206,62,1338,0,0,0,0,1,4
2340,227,17,295,46,1165,194,253,193,780,0,0,0,1,0,4
2183,121,31,0,0,1316,254,198,47,977,0,0,0,0,1,4
2071,331,14,30,1,698,186,222,175,872,0,0,0,0,0,4
2111,308,5,0,0,1025,205,237,171,362,0,0,0,0,1,4
2126,133,31,85,35,797,251,208,60,134,0,0,0,0,1,4
2237,225,3,0,0,1579,216,242,163,837,0,0,0,0,0,4
2149,108,37,124,77,646,253,170,9,42,0,0,0,0,1,4
2147,116,22,30,11,1355,251,213,77,708,0,0,0,0,1,4
2085,99,12,30,5,860,240,223,112,819,0,0,0,0,1,4
2009,128,14,0,0,270,243,230,113,313,0,0,0,1,0,4
2262,126,32,150,65,743,253,199,46,1550,0,0,0,0,1,4
2307,122,25,258,114,949,253,211,70,1374,0,0,0,0,1,4
2114,145,19,30,3,1253,243,233,112,1128,0,0,0,1,0,4
2046,101,17,0,0,782,246,214,90,618,0,0,0,1,0,4
2194,324,4,0,0,492,209,235,164,1233,0,0,0,0,0,4
2055,189,9,0,0,918,221,247,160,351,0,0,0,0,0,4
2044,107,19,0,0,726,248,215,88,664,0,0,0,1,0,4
2150,352,26,42,12,1323,166,187,152,1273,0,0,0,0,0,4
2332,122,31,180,91,255,254,197,45,1776,0,0,0,0,1,4
2457,77,19,0,0,466,240,202,84,1415,0,0,0,0,1,4
2279,306,9,30,5,997,196,235,179,418,0,0,0,0,0,4
2266,64,24,30,14,390,233,184,70,1678,0,0,0,0,1,4
2286,161,16,30,6,1501,235,242,133,592,0,0,0,0,1,4
2321,63,5,0,0,1082,225,229,139,1399,0,0,0,0,1,4
2702,113,21,30,-11,240,251,213,79,540,1,0,0,1,0,5
2837,98,29,240,165,1310,252,185,40,860,0,0,1,0,1,5
2741,68,20,192,95,201,236,195,81,900,1,0,0,1,0,5
2786,122,16,108,27,2037,246,225,102,934,0,0,1,0,1,5
2809,75,16,443,146,457,238,207,95,2227,1,0,0,1,0,5
2876,324,15,664,110,2184,180,223,182,819,0,0,1,0,1,5
2940,282,9,42,5,4815,195,241,186,1991,1,0,0,1,0,5
2748,94,17,228,83,633,244,213,93,459,1,0,0,1,0,5
2782,217,25,134,48,1544,185,254,194,2371,0,0,1,0,1,5
2656,262,20,90,3,1337,166,245,216,1080,0,0,1,0,0,5
2851,145,22,849,72,2320,244,230,103,1591,0,0,1,0,1,5
2529,95,6,400,26,871,229,231,136,1266,0,0,1,0,0,5
2805,92,8,124,22,1891,233,228,128,1865,0,0,1,1,0,5
2827,65,15,295,155,1233,233,207,102,779,0,0,1,0,1,5
2718,294,10,30,2,1842,192,238,186,698,0,0,1,1,0,5
3001,124,24,443,255,1909,252,214,76,781,0,0,1,0,1,5
2796,180,0,0,0,1953,219,238,157,2335,0,0,1,0,0,5
2947,163,16,450,109,738,233,243,135,2151,0,0,1,1,0,5
2816,117,19,201,55,1953,248,219,92,977,0,0,1,0,1,5
2701,109,18,42,11,1273,248,217,91,757,0,0,1,1,0,5
2936,25,11,30,4,4718,215,217,138,2089,1,0,0,0,0,5
2818,113,20,170,54,1978,249,216,86,1040,0,0,1,0,1,5
2503,24,6,30,3,644,217,227,147,5658,1,0,0,1,0,5
2924,55,16,42,0,4715,229,203,103,1956,1,0,0,1,0,5
2823,310,22,0,0,2227,154,219,202,886,0,0,1,1,0,5
2817,59,11,60,-11,1697,228,217,120,1784,0,0,1,0,0,5
2728,90,33,124,79,150,248,169,22,2580,1,0,0,1,0,5
2761,87,15,42,9,510,241,215,100,295,1,0,0,1,0,5
2703,86,7,30,-1,2206,230,229,132,2513,0,0,1,0,1,5
